RB010,RB020,RB030,RB050,RB050_F,RB070,RB070_F,RB080,RB080_F,RB090,RB090_F,RB200,RB200_F,RB210,RB210_F,RB220,RB220_F,RB230,RB230_F,RB240,RB240_F,RL010,RL010_F,RL020,RL020_F,RL030,RL030_F,RL040,RL040_F,RL050,RL050_F,RL060,RL060_F,RL070,RL070_F,vrLOWJOB,vrEU2020
2013,ES,4104,2078.41175,1,7,1,2008,1,1,1,1,1,4,1, ,-2,4103,1, ,-2,20,1, ,-2,0,1,0,1,0,1,0,1,2009.44814,1,0,0
2013,ES,4201,401.86727,1,5,1,1953,1,1,1,1,1,2,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,1,1
2013,ES,4301,772.24767,1,3,1,1940,1,2,1,2,1,4,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2013,ES,4401,939.67969,1,11,1,1972,1,2,1,1,1,2,1, ,-2, ,-2,4402,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2013,ES,4402,939.67969,1,11,1,1974,1,1,1,1,1,1,1, ,-2, ,-2,4401,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2013,ES,4403,939.67969,1,11,1,2003,1,1,1,1,1,4,1,4402,1,4401,1, ,-2, ,-2,25,1,0,1,0,1,0,1,0,1,973.04214,1,0,0
2013,ES,4404,939.67969,1,4,1,2008,1,2,1,1,1,4,1,4402,1,4401,1, ,-2,25,1, ,-2,0,1,0,1,0,1,0,1,908.50026,1,0,0
2013,ES,4501,1266.63154,1,8,1,1927,1,2,1,1,1,4,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2013,ES,4601,534.25175,1,1,1,1945,1,2,1,1,1,3,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2013,ES,4602,534.25175,1,9,1,1972,1,1,1,1,1,2,1, ,-2,4601,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2013,ES,4701,385.80665,1,1,1,1957,1,2,1,1,1,4,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,1,1
2013,ES,4901,3513.50565,1,10,1,1966,1,1,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,1
2013,ES,5001,3179.49323,1,2,1,1940,1,2,1,1,1,4,1, ,-2, ,-2,5002,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2013,ES,5002,3179.49323,1,10,1,1931,1,1,1,1,1,3,1, ,-2, ,-2,5001,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2013,ES,5101,1185.46058,1,9,1,1962,1,1,1,1,1,1,1, ,-2, ,-2,5102,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2013,ES,5102,1185.46058,1,8,1,1969,1,2,1,1,1,1,1, ,-2, ,-2,5101,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2013,ES,5103,1185.46058,1,5,1,1997,1,1,1,1,1,4,1,5101,1,5102,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2013,ES,5104,1185.46058,1,1,1,1992,1,1,1,2,1,4,1,5101,1,5102,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2013,ES,5201,3203.54513,1,12,1,1976,1,1,1,1,1,2,1, ,-2, ,-2,5202,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,1,1
2013,ES,5202,3203.54513,1,4,1,1990,1,2,1,1,1,2,1, ,-2, ,-2,5201,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,1,1
2013,ES,5301,977.39960,1,10,1,1959,1,2,1,1,1,4,1, ,-2, ,-2,5302,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,1,1
2013,ES,5302,977.39960,1,8,1,1958,1,1,1,1,1,1,1, ,-2, ,-2,5301,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,1,1
2013,ES,5303,977.39960,1,8,1,1983,1,2,1,1,1,2,1,5302,1,5301,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,1,1
2013,ES,5304,977.39960,1,8,1,1988,1,1,1,1,1,2,1,5302,1,5301,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,1,1
