RB010,RB020,RB030,RB050,RB050_F,RB070,RB070_F,RB080,RB080_F,RB090,RB090_F,RB200,RB200_F,RB210,RB210_F,RB220,RB220_F,RB230,RB230_F,RB240,RB240_F,RL010,RL010_F,RL020,RL020_F,RL030,RL030_F,RL040,RL040_F,RL050,RL050_F,RL060,RL060_F,RL070,RL070_F,vrLOWJOB,vrEU2020
2014,ES,5004,2508.68564,1,3,1,1995,1,1,1,1,1,4,1,5001,1,5002,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2014,ES,5005,2508.68564,1,3,1,1997,1,2,1,1,1,4,1,5001,1,5002,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2014,ES,5006,2508.68564,1,6,1,2005,1,1,1,1,1,4,1,5001,1,5002,1, ,-2, ,-2,2,1,0,1,0,1,0,1,0,1,2458.13371,1,0,0
2014,ES,5101,2079.19306,1,1,1,1978,1,2,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,1
2014,ES,5102,2079.19306,1,12,1,2009,1,2,1,1,1,4,1, ,-2,5101,1, ,-2,0,1, ,-2, ,-2,0,1,0,1,0,1,2009.33143,1,0,1
2014,ES,5201,1654.25746,1,10,1,1961,1,2,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2014,ES,5301,1959.67265,1,1,1,1938,1,1,1,1,1,3,1, ,-2, ,-2,5302,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2014,ES,5302,1959.67265,1,9,1,1940,1,2,1,1,1,4,1, ,-2, ,-2,5301,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2014,ES,5401,1314.14131,1,11,1,1958,1,1,1,1,1,1,1, ,-2, ,-2,5403,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2014,ES,5402,1314.14131,1,3,1,1929,1,2,1,1,1,4,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2014,ES,5403,1314.14131,1,11,1,1964,1,2,1,1,1,2,1, ,-2,5402,1,5401,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2014,ES,5404,1314.14131,1,11,1,1991,1,2,1,1,1,4,1,5401,1,5403,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2014,ES,5405,1314.14131,1,1,1,1999,1,2,1,1,1,4,1,5401,1,5403,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2014,ES,5501,2338.77901,1,5,1,1928,1,2,1,1,1,3,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2014,ES,5601,2839.79891,1,9,1,1936,1,2,1,1,1,4,1, ,-2, ,-2,5602,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2014,ES,5602,2839.79891,1,9,1,1935,1,1,1,1,1,3,1, ,-2, ,-2,5601,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2014,ES,5701,2401.22068,1,2,1,1972,1,1,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2014,ES,5801,2287.69546,1,12,1,1948,1,2,1,1,1,3,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2014,ES,5901,2045.17873,1,5,1,1943,1,2,1,1,1,3,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2014,ES,5902,2045.17873,1,9,1,1979,1,1,1,1,1,1,1, ,-2,5901,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2014,ES,6201,883.35740,1,5,1,1963,1,2,1,1,1,1,1, ,-2, ,-2,6202,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2014,ES,6202,883.35740,1,2,1,1960,1,1,1,1,1,1,1, ,-2, ,-2,6201,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2014,ES,6203,883.35740,1,6,1,1999,1,2,1,1,1,4,1,6202,1,6201,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2014,ES,6204,883.35740,1,10,1,2000,1,2,1,1,1,4,1,6202,1,6201,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2014,ES,6401,1152.76513,1,4,1,1949,1,2,1,1,1,3,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2014,ES,6402,1152.76513,1,10,1,1979,1,1,1,1,1,2,1, ,-2,6401,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2014,ES,6403,1152.76513,1,4,1,1983,1,2,1,1,1,1,1, ,-2,6401,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2014,ES,6501,1535.85246,1,9,1,1964,1,1,1,1,1,1,1, ,-2, ,-2,6504,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2014,ES,6502,1535.85246,1,6,1,1990,1,2,1,1,1,1,1,6501,1,6504,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2014,ES,6503,1535.85246,1,1,1,1995,1,2,1,1,1,4,1,6501,1,6504,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2014,ES,6504,1535.85246,1,7,1,1966,1,2,1,1,1,1,1, ,-2, ,-2,6501,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2014,ES,6601,2067.09868,1,1,1,1944,1,2,1,1,1,3,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2014,ES,6701,1671.03565,1,8,1,1963,1,1,1,1,1,1,1, ,-2, ,-2,6702,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2014,ES,6702,1671.03565,1,9,1,1964,1,2,1,1,1,1,1, ,-2, ,-2,6701,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2014,ES,6703,1671.03565,1,6,1,1987,1,2,1,1,1,4,1,6701,1,6702,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2014,ES,6704,1671.03565,1,9,1,1997,1,2,1,1,1,4,1,6701,1,6702,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2014,ES,6901,2822.27804,1,1,1,1990,1,2,1,1,1,1,1,6904,1,6903,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,1,1
